timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffPct,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,powerPlayTimeOnIce,shortHandedTimeOnIce,position,date,name,team,opponent,birthdate,id,aged,pim,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,shortHandedSavePercentage,evenStrengthSavePercentage,shutout
621,0,0,0,1,0,0,0,,0,0,1,0,0,0,1,0,551,0,70,C,2023-10-10,Waltteri Merela,TBL,NSH,1998-07-06,ID8484325,9227,0,0,0,0,0,0,0,0,,,,,,0
475,0,0,0,2,0,0,0,,0,0,0,0,0,0,1,0,340,0,135,C,2023-10-10,Tyler Motte,TBL,NSH,1995-03-10,ID8477353,10441,0,0,0,0,0,0,0,0,,,,,,0
1084,0,0,3,1,0,0,0,,0,0,0,0,0,0,1,1,1060,5,19,D,2023-10-10,Darren Raddysh,TBL,NSH,1996-02-28,ID8478178,10086,0,0,0,0,0,0,0,0,,,,,,0
511,0,0,2,0,0,0,0,,0,0,2,0,0,0,0,0,511,0,0,C,2023-10-10,Michael Eyssimont,TBL,NSH,1996-09-09,ID8479591,9892,0,0,0,0,0,0,0,0,,,,,,0
908,0,0,1,0,0,0,0,,0,0,2,0,0,0,2,1,740,168,0,D,2023-10-10,Ben Hutton,VGK,SEA,1993-04-20,ID8477018,11130,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Logan Stanley,WPG,CGY,1998-05-26,ID8479378,9269,0,0,0,0,0,0,0,0,,,,,,0
752,0,0,2,1,0,0,0,,0,0,0,0,0,0,0,1,594,0,158,C,2023-10-11,Mason Appleton,WPG,CGY,1996-01-15,ID8478891,10131,0,0,0,0,0,0,0,0,,,,,,0
989,0,0,2,1,0,0,0,,0,0,1,1,0,0,1,-2,781,179,29,D,2023-10-11,Nate Schmidt,WPG,CGY,1991-07-16,ID8477220,11775,0,0,0,0,0,0,0,0,,,,,,0
1209,0,1,3,0,0,0,0,48.15,13,27,0,0,0,0,0,0,930,279,0,C,2023-10-11,Mark Scheifele,WPG,CGY,1993-03-15,ID8476460,11167,0,0,0,0,0,0,0,0,,,,,,0
1028,0,0,3,0,0,0,0,,0,0,1,1,0,0,1,-2,860,168,0,LW,2023-10-11,Nikolaj Ehlers,WPG,CGY,1996-02-14,ID8477940,10101,0,0,0,0,0,0,0,0,,,,,,0
945,0,0,0,4,0,0,0,,0,0,0,1,0,0,3,-2,746,0,199,D,2023-10-11,Brenden Dillon,WPG,CGY,1990-11-13,ID8475455,12020,0,0,0,0,0,0,0,0,,,,,,0
677,0,0,1,0,0,0,0,37.5,6,16,0,0,0,0,2,-2,549,0,128,C,2023-10-11,Rasmus Kupari,WPG,CGY,2000-03-15,ID8480845,8610,0,0,0,0,0,0,0,0,,,,,,0
1333,1,0,1,2,0,0,0,,0,0,0,0,0,0,1,3,1099,0,234,D,2023-10-11,Dylan DeMelo,WPG,CGY,1993-05-01,ID8476331,11120,0,0,0,0,0,0,0,0,,,,,,0
1320,0,1,5,0,0,0,0,,0,0,1,1,0,0,0,0,1012,308,0,LW,2023-10-11,Kyle Connor,WPG,CGY,1996-12-09,ID8478398,9802,0,0,0,0,0,0,0,0,,,,,,0
1296,2,1,4,2,0,1,0,47.06,8,17,1,0,0,0,0,2,1061,230,5,C,2023-10-11,Nathan MacKinnon,COL,LAK,1995-09-01,ID8477492,10267,0,0,0,0,0,0,0,0,,,,,,0
1342,1,1,5,1,1,0,4,,0,0,0,0,0,0,2,3,913,211,218,D,2023-10-11,Cale Makar,COL,LAK,1998-10-30,ID8480069,9112,0,0,0,0,0,0,0,0,,,,,,0
1229,0,0,0,3,0,0,4,,0,0,0,0,0,0,4,0,1112,39,78,D,2023-10-11,Bowen Byram,COL,LAK,2001-06-13,ID8481524,8155,0,0,0,0,0,0,0,0,,,,,,0
728,0,0,4,2,0,0,2,,0,0,0,0,0,0,2,0,633,11,84,LW,2023-10-11,Dylan Holloway,EDM,VAN,2001-09-23,ID8482077,8053,0,0,0,0,0,0,0,0,,,,,,0
1338,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,-1,994,25,319,D,2023-10-11,Cody Ceci,EDM,VAN,1993-12-21,ID8476879,10886,0,0,0,0,0,0,0,0,,,,,,0
970,0,0,2,0,0,0,2,,0,0,0,0,0,0,0,-2,878,0,92,D,2023-10-11,Brett Kulak,EDM,VAN,1994-01-06,ID8476967,10870,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Mattias Ekholm,EDM,VAN,1990-05-24,ID8475218,12193,0,0,0,0,0,0,0,0,,,,,,0
1151,0,0,2,0,0,0,0,,0,0,0,0,0,0,1,-2,916,235,0,LW,2023-10-11,Zach Hyman,EDM,VAN,1992-06-09,ID8475786,11446,0,0,0,0,0,0,0,0,,,,,,0
721,0,0,2,1,0,0,0,,0,0,0,1,0,0,0,-1,685,9,27,LW,2023-10-11,Warren Foegele,EDM,VAN,1996-04-01,ID8477998,10054,0,0,0,0,0,0,0,0,,,,,,0
627,0,0,0,0,0,0,0,40.0,2,5,0,0,0,0,0,-1,380,0,247,C,2023-10-11,Mattias Janmark,EDM,VAN,1992-12-08,ID8477406,11264,0,0,0,0,0,0,0,0,,,,,,0
1256,0,1,2,1,1,0,4,70.59,12,17,0,0,0,0,0,0,978,239,39,C,2023-10-11,Leon Draisaitl,EDM,VAN,1995-10-27,ID8477934,10211,0,0,0,0,0,0,0,0,,,,,,0
1650,0,0,16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Jack Campbell,EDM,VAN,1992-01-09,ID8475789,11598,0,12,5,0,7,0,10,6,L,75.0,83.33333333333334,,70.0,0
995,0,0,2,2,0,0,0,0.0,0,1,0,0,0,0,1,-2,780,64,151,RW,2023-10-11,Connor Brown,EDM,VAN,1994-01-14,ID8477015,10862,0,0,0,0,0,0,0,0,,,,,,0
1411,0,0,0,2,0,0,0,,0,0,0,2,0,0,2,-2,1047,79,285,D,2023-10-11,Darnell Nurse,EDM,VAN,1995-02-04,ID8477498,10476,0,0,0,0,0,0,0,0,,,,,,0
1277,0,0,2,1,0,0,0,50.0,4,8,0,0,0,0,0,0,849,235,193,C,2023-10-11,Ryan Nugent-Hopkins,EDM,VAN,1993-04-12,ID8476454,11139,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Markus Niemelainen,EDM,VAN,1998-06-08,ID8479338,9256,0,0,0,0,0,0,0,0,,,,,,0
1950,0,0,16,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Stuart Skinner,EDM,VAN,1998-11-01,ID8479973,9110,0,12,5,0,7,0,9,7,,75.0,71.42857142857143,,77.77777777777779,0
870,0,0,1,1,0,0,0,42.86,6,14,0,0,0,0,0,-1,676,79,115,C,2023-10-11,Ryan McLeod,EDM,VAN,1999-09-21,ID8480802,8786,0,0,0,0,0,0,0,0,,,,,,0
1091,0,0,2,5,0,0,0,,0,0,0,1,0,0,0,-4,946,66,79,LW,2023-10-11,Evander Kane,EDM,VAN,1991-08-02,ID8475169,11758,0,0,0,0,0,0,0,0,,,,,,0
1213,1,0,2,2,0,1,2,66.67,8,12,0,1,0,0,0,-3,897,234,82,C,2023-10-11,Connor McDavid,EDM,VAN,1997-01-13,ID8478402,9767,0,0,0,0,0,0,0,0,,,,,,0
1481,1,0,5,0,0,1,2,,0,0,0,0,0,0,2,-3,1109,284,88,D,2023-10-11,Evan Bouchard,EDM,VAN,1999-10-20,ID8480803,8757,0,0,0,0,0,0,0,0,,,,,,0
832,0,0,1,1,0,0,5,,0,0,0,0,0,0,2,0,664,0,168,D,2023-10-11,Vincent Desharnais,EDM,VAN,1996-05-29,ID8479576,9996,0,0,0,0,0,0,0,0,,,,,,0
512,0,0,0,2,0,0,0,33.33,2,6,1,0,0,0,0,-1,401,0,111,C,2023-10-11,Derek Ryan,EDM,VAN,1986-12-29,ID8478585,13435,0,0,0,0,0,0,0,0,,,,,,0
595,1,0,0,1,0,0,0,,0,0,0,1,0,0,2,1,529,0,66,LW,2023-10-11,Tomas Tatar,COL,LAK,1990-12-01,ID8475193,12002,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Riley Tufte,COL,LAK,1998-04-10,ID8479362,9315,0,0,0,0,0,0,0,0,,,,,,0
186,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,186,0,0,D,2023-10-11,Kurtis MacDermid,COL,LAK,1994-03-25,ID8477073,10792,0,0,0,0,0,0,0,0,,,,,,0
1354,2,2,5,2,0,1,0,50.0,2,4,1,0,0,0,0,2,1104,247,3,RW,2023-10-11,Mikko Rantanen,COL,LAK,1996-10-29,ID8478420,9843,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Declan Chisholm,WPG,CGY,2000-01-12,ID8480990,8673,0,0,0,0,0,0,0,0,,,,,,0
597,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,-2,551,4,42,C,2023-10-11,Vladislav Namestnikov,WPG,CGY,1992-11-22,ID8476480,11280,0,0,0,0,0,0,0,0,,,,,,0
775,1,0,1,2,0,0,0,40.0,8,20,0,0,0,0,0,1,620,0,155,C,2023-10-11,Adam Lowry,WPG,CGY,1993-03-29,ID8476392,11153,0,0,0,0,0,0,0,0,,,,,,0
1238,1,0,1,1,0,0,0,,0,0,0,0,0,0,1,-1,913,218,107,D,2023-10-11,Neal Pionk,WPG,CGY,1995-07-29,ID8480145,10301,0,0,0,0,0,0,0,0,,,,,,0
868,0,1,4,0,0,0,0,,0,0,0,0,0,0,1,0,559,272,37,LW,2023-10-11,Alex Iafallo,WPG,CGY,1993-12-21,ID8480113,10886,0,0,0,0,0,0,0,0,,,,,,0
1264,0,0,7,0,0,0,0,0.0,0,1,1,0,0,0,1,0,956,308,0,C,2023-10-11,Gabriel Vilardi,WPG,CGY,1999-08-16,ID8480014,8822,0,0,0,0,0,0,0,0,,,,,,0
535,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,-1,403,0,132,C,2023-10-11,Morgan Barron,WPG,CGY,1998-12-02,ID8480289,9079,0,0,0,0,0,0,0,0,,,,,,0
892,0,0,2,1,0,0,2,27.27,3,11,0,0,0,0,0,0,701,191,0,C,2023-10-11,Cole Perfetti,WPG,CGY,2002-01-01,ID8482149,7953,0,0,0,0,0,0,0,0,,,,,,0
878,1,0,0,1,0,0,2,,0,0,0,1,0,0,0,0,814,0,64,D,2023-10-11,Dylan Samberg,WPG,CGY,1999-01-24,ID8480049,9026,0,0,0,0,0,0,0,0,,,,,,0
3600,0,0,36,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Alexandar Georgiev,COL,LAK,1996-02-10,ID8480382,10105,0,34,11,0,23,0,25,11,W,94.44444444444444,100.0,,92.0,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Ivan Prosvetov,COL,LAK,1999-03-05,ID8481031,8986,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,David Gustafsson,WPG,CGY,2000-04-11,ID8481019,8583,0,0,0,0,0,0,0,0,,,,,,0
637,0,0,1,2,0,0,5,,0,0,0,1,0,0,0,0,341,0,296,RW,2023-10-11,Logan O'Connor,COL,LAK,1996-08-14,ID8481186,9919,0,0,0,0,0,0,0,0,,,,,,0
808,1,0,1,0,0,0,0,,0,0,0,1,0,0,2,0,693,0,115,D,2023-10-11,Jack Johnson,COL,LAK,1987-01-13,ID8471677,13420,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Andrew Cogliano,COL,LAK,1987-06-14,ID8471699,13268,0,0,0,0,0,0,0,0,,,,,,0
1440,1,0,0,0,0,0,0,,0,0,0,0,0,0,2,2,1103,59,278,D,2023-10-11,Devon Toews,COL,LAK,1994-02-21,ID8478038,10824,0,0,0,0,0,0,0,0,,,,,,0
939,0,0,3,1,0,0,0,66.67,12,18,0,0,0,0,0,-1,705,234,0,C,2023-10-11,Ryan Johansen,COL,LAK,1992-07-31,ID8475793,11394,0,0,0,0,0,0,0,0,,,,,,0
823,1,0,3,1,0,0,0,40.0,6,15,2,0,0,0,2,1,610,37,176,C,2023-10-11,Ross Colton,COL,LAK,1996-09-11,ID8479525,9891,0,0,0,0,0,0,0,0,,,,,,0
1158,0,0,3,1,0,0,0,,0,0,0,0,0,0,0,-1,765,224,169,LW,2023-10-11,Artturi Lehkonen,COL,LAK,1995-07-04,ID8477476,10326,0,0,0,0,0,0,0,0,,,,,,0
1027,0,0,2,1,0,0,2,,0,0,0,0,0,0,0,-1,845,46,136,RW,2023-10-11,Valeri Nichushkin,COL,LAK,1995-03-04,ID8477501,10448,0,0,0,0,0,0,0,0,,,,,,0
975,0,0,3,3,0,0,0,,0,0,0,0,0,0,5,-1,731,0,244,D,2023-10-11,Josh Manson,COL,LAK,1991-10-07,ID8476312,11692,0,0,0,0,0,0,0,0,,,,,,0
541,0,0,1,0,0,0,0,22.22,2,9,0,0,0,0,0,0,339,0,202,LW,2023-10-11,Fredrik Olofsson,COL,LAK,1996-05-27,ID8478028,9998,0,0,0,0,0,0,0,0,,,,,,0
1037,1,0,1,0,0,0,2,100.0,1,1,0,0,0,0,0,2,1014,23,0,LW,2023-10-11,Jonathan Drouin,COL,LAK,1995-03-28,ID8477494,10424,0,0,0,0,0,0,0,0,,,,,,0
1212,0,0,1,4,0,0,0,,0,0,1,0,0,0,3,0,944,0,268,D,2023-10-11,Samuel Girard,COL,LAK,1998-05-12,ID8479398,9283,0,0,0,0,0,0,0,0,,,,,,0
801,0,1,4,2,0,0,0,,0,0,0,1,0,0,1,1,655,0,146,LW,2023-10-11,Miles Wood,COL,LAK,1995-09-13,ID8477425,10255,0,0,0,0,0,0,0,0,,,,,,0
1566,1,0,1,0,0,0,2,,0,0,1,0,0,0,1,1,1246,301,19,D,2023-10-11,Josh Morrissey,WPG,CGY,1995-03-28,ID8477504,10424,0,0,0,0,0,0,0,0,,,,,,0
1134,0,0,0,5,0,0,0,,0,0,0,1,0,0,2,-1,947,6,181,D,2023-10-11,Connor Murphy,CHI,BOS,1993-03-26,ID8476473,11156,0,0,0,0,0,0,0,0,,,,,,0
3492,0,0,21,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Connor Hellebuyck,WPG,CGY,1993-05-19,ID8476945,11102,0,17,5,1,11,2,13,6,L,80.95238095238095,83.33333333333334,50.0,84.61538461538461,0
1599,1,0,2,2,0,1,0,,0,0,1,1,0,0,5,-1,1191,187,221,D,2023-10-11,Mike Matheson,MTL,TOR,1994-02-27,ID8476875,10818,0,0,0,0,0,0,0,0,,,,,,0
1307,1,0,3,0,0,1,2,64.71,11,17,1,0,0,0,0,-1,958,242,107,C,2023-10-11,Nick Suzuki,MTL,TOR,1999-08-10,ID8480018,8828,0,0,0,0,0,0,0,0,,,,,,0
1051,0,0,3,2,0,0,2,,0,0,0,1,0,0,1,-1,945,106,0,RW,2023-10-11,Josh Anderson,MTL,TOR,1994-05-07,ID8476981,10749,0,0,0,0,0,0,0,0,,,,,,0
1110,0,0,2,4,0,0,0,,0,0,0,0,0,0,1,0,1102,8,0,D,2023-10-11,Jordan Harris,MTL,TOR,2000-07-07,ID8480887,8496,0,0,0,0,0,0,0,0,,,,,,0
730,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,0,660,0,70,LW,2023-10-11,Tanner Pearson,MTL,TOR,1992-08-10,ID8476871,11384,0,0,0,0,0,0,0,0,,,,,,0
1480,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,-2,1208,5,267,D,2023-10-11,David Savard,MTL,TOR,1990-10-22,ID8475233,12042,0,0,0,0,0,0,0,0,,,,,,0
3900,0,0,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Jake Allen,MTL,TOR,1990-08-07,ID8474596,12118,0,37,5,2,30,2,33,7,OTL,88.09523809523809,71.42857142857143,100.0,90.9090909090909,0
682,0,1,1,3,0,0,2,57.14,8,14,2,0,0,0,0,1,523,12,147,C,2023-10-11,Jake Evans,MTL,TOR,1996-06-02,ID8478133,9992,0,0,0,0,0,0,0,0,,,,,,0
1006,0,2,2,2,0,0,2,50.0,2,4,0,2,0,0,0,1,897,109,0,C,2023-10-11,Alex Newhook,MTL,TOR,2001-01-28,ID8481618,8291,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Michael Pezzetta,MTL,TOR,1998-03-13,ID8479543,9343,0,0,0,0,0,0,0,0,,,,,,0
1131,0,0,3,0,0,0,0,33.33,4,12,1,0,0,0,0,-1,821,240,70,C,2023-10-11,Sean Monahan,MTL,TOR,1994-10-12,ID8477497,10591,0,0,0,0,0,0,0,0,,,,,,0
1151,0,1,1,2,1,0,0,,0,0,0,1,0,0,0,0,912,239,0,RW,2023-10-11,Cole Caufield,MTL,TOR,2001-01-02,ID8481540,8317,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Justin Barron,MTL,TOR,2001-11-15,ID8482111,8000,0,0,0,0,0,0,0,0,,,,,,0
754,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,644,110,0,RW,2023-10-11,Brendan Gallagher,MTL,TOR,1992-05-06,ID8475848,11480,0,0,0,0,0,0,0,0,,,,,,0
661,0,1,1,0,0,0,0,,0,0,0,0,0,0,1,0,577,8,76,RW,2023-10-11,Jesse Ylönen,MTL,TOR,1999-10-03,ID8481058,8774,0,0,0,0,0,0,0,0,,,,,,0
1282,2,0,3,3,0,0,0,42.86,3,7,1,0,0,0,0,2,1028,239,15,C,2023-10-11,Kirby Dach,MTL,TOR,2001-01-21,ID8481523,8298,0,0,0,0,0,0,0,0,,,,,,0
621,1,0,0,3,0,0,17,,0,0,0,1,0,0,0,1,557,64,0,D,2023-10-11,Arber Xhekaj,MTL,TOR,2001-01-30,ID8482964,8289,0,0,0,0,0,0,0,0,,,,,,0
1304,0,1,6,1,0,0,2,50.0,6,12,0,1,0,0,1,-1,1033,269,2,C,2023-10-11,Connor Bedard,CHI,BOS,2005-07-17,ID8484144,6660,0,0,0,0,0,0,0,0,,,,,,0
983,0,0,0,1,0,0,4,,0,0,0,0,0,0,3,0,912,0,71,D,2023-10-11,Wyatt Kaiser,CHI,BOS,2002-07-31,ID8482176,7742,0,0,0,0,0,0,0,0,,,,,,0
984,0,0,0,2,0,0,0,50.0,2,4,1,1,0,0,1,-1,741,138,105,LW,2023-10-11,Nick Foligno,CHI,BOS,1987-10-31,ID8473422,13129,0,0,0,0,0,0,0,0,,,,,,0
1125,1,0,3,1,0,0,0,16.67,1,6,0,0,0,0,1,0,952,173,0,C,2023-10-11,Ryan Donato,CHI,BOS,1996-04-09,ID8477987,10046,0,0,0,0,0,0,0,0,,,,,,0
859,0,0,2,3,0,0,0,,0,0,0,1,0,0,1,0,735,0,124,D,2023-10-11,Jarred Tinordi,CHI,BOS,1992-02-20,ID8475797,11556,0,0,0,0,0,0,0,0,,,,,,0
938,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,-2,722,216,0,RW,2023-10-11,Corey Perry,CHI,BOS,1985-05-16,ID8470621,14027,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Nikita Zaitsev,CHI,BOS,1991-10-29,ID8479458,11670,0,0,0,0,0,0,0,0,,,,,,0
1051,0,0,2,1,0,0,0,,0,0,0,0,0,0,0,-2,923,128,0,C,2023-10-11,Andreas Athanasiou,CHI,BOS,1994-08-06,ID8476960,10658,0,0,0,0,0,0,0,0,,,,,,0
1095,0,0,0,0,0,0,0,25.0,1,4,0,0,0,0,0,-1,858,187,50,C,2023-10-11,Tyler Johnson,CHI,BOS,1990-07-29,ID8474870,12127,0,0,0,0,0,0,0,0,,,,,,0
1415,0,0,0,1,0,0,0,,0,0,0,0,0,0,4,-1,1082,172,161,D,2023-10-11,Seth Jones,CHI,BOS,1994-10-03,ID8477495,10600,0,0,0,0,0,0,0,0,,,,,,0
638,0,0,0,2,0,0,17,46.15,6,13,0,0,0,0,1,-1,475,5,158,C,2023-10-11,Jason Dickinson,CHI,BOS,1995-07-04,ID8477450,10326,0,0,0,0,0,0,0,0,,,,,,0
925,1,0,1,3,0,0,0,,0,0,2,1,0,0,0,2,837,88,0,LW,2023-10-11,Juraj Slafkovsky,MTL,TOR,2004-03-30,ID8483515,7134,0,0,0,0,0,0,0,0,,,,,,0
1164,0,0,2,4,0,0,0,,0,0,0,0,0,0,3,2,1034,5,125,D,2023-10-11,Kaiden Guhle,MTL,TOR,2002-01-18,ID8482087,7936,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Cayden Primeau,MTL,TOR,1999-08-11,ID8480051,8827,0,0,0,0,0,0,0,0,,,,,,0
1203,0,0,0,1,0,0,0,,0,0,0,1,0,0,1,2,1138,15,50,D,2023-10-11,Johnathan Kovacevic,MTL,TOR,1997-07-12,ID8480192,9587,0,0,0,0,0,0,0,0,,,,,,0
3551,0,0,32,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Arvid Soderblom,CHI,BOS,1999-08-19,ID8482821,8819,0,30,5,0,25,0,27,5,L,93.75,100.0,,92.5925925925926,0
1112,0,0,2,1,0,0,0,,0,0,0,0,0,0,1,0,934,0,178,D,2023-10-11,Alex Vlasic,CHI,BOS,2001-06-05,ID8481568,8163,0,0,0,0,0,0,0,0,,,,,,0
907,0,0,2,0,0,0,0,25.0,2,8,0,0,0,0,0,-1,825,82,0,LW,2023-10-11,Lukas Reichel,CHI,BOS,2002-05-17,ID8482117,7817,0,0,0,0,0,0,0,0,,,,,,0
1047,0,0,1,0,0,0,0,,0,0,2,0,0,0,0,0,816,85,146,RW,2023-10-11,Taylor Raddysh,CHI,BOS,1998-02-18,ID8479390,9366,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,MacKenzie Entwistle,CHI,BOS,1999-07-14,ID8480025,8855,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Reese Johnson,CHI,BOS,1998-07-10,ID8481147,9224,0,0,0,0,0,0,0,0,,,,,,0
1308,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,-1,1117,188,3,D,2023-10-11,Kevin Korchinski,CHI,BOS,2004-06-21,ID8483466,7051,0,0,0,0,0,0,0,0,,,,,,0
436,1,0,2,0,0,0,0,,0,0,0,0,0,0,1,1,283,151,2,LW,2023-10-11,Taylor Hall,CHI,BOS,1991-11-14,ID8475791,11654,0,0,0,0,0,0,0,0,,,,,,0
963,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,-2,787,0,176,D,2023-10-11,Philip Broberg,EDM,VAN,2001-06-25,ID8481598,8143,0,0,0,0,0,0,0,0,,,,,,0
964,0,0,2,0,0,0,0,16.67,1,6,0,0,0,0,0,-1,540,229,195,C,2023-10-11,Ridly Greig,OTT,CAR,2002-08-08,ID8482092,7734,0,0,0,0,0,0,0,0,,,,,,0
636,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,0,444,3,189,D,2023-10-11,Erik Brannstrom,OTT,CAR,1999-09-02,ID8480073,8805,0,0,0,0,0,0,0,0,,,,,,0
1188,0,0,1,1,0,0,2,55.56,10,18,0,1,0,0,1,-1,824,259,105,RW,2023-10-11,Claude Giroux,OTT,CAR,1988-01-12,ID8473512,13056,0,0,0,0,0,0,0,0,,,,,,0
3565,0,0,42,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,G,2023-10-11,Joonas Korpisalo,OTT,CAR,1994-04-28,ID8476914,10758,0,37,5,0,32,1,35,6,L,88.09523809523809,83.33333333333334,0.0,91.42857142857143,0
792,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,612,180,0,RW,2023-10-11,Vladimir Tarasenko,OTT,CAR,1991-12-13,ID8475765,11625,0,0,0,0,0,0,0,0,,,,,,0
788,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,393,3,392,D,2023-10-11,Travis Hamonic,OTT,CAR,1990-08-16,ID8474612,12109,0,0,0,0,0,0,0,0,,,,,,0
760,1,1,2,0,0,0,0,0.0,0,1,0,0,1,0,0,0,464,14,282,LW,2023-10-11,Parker Kelly,OTT,CAR,1999-05-14,ID8480448,8916,0,0,0,0,0,0,0,0,,,,,,0
1147,0,0,3,4,0,0,4,57.14,4,7,0,1,0,0,1,-1,874,245,28,LW,2023-10-11,Brady Tkachuk,OTT,CAR,1999-09-16,ID8480801,8791,0,0,0,0,0,0,0,0,,,,,,0
1531,0,0,2,2,0,0,0,,0,0,1,0,0,0,2,-2,1150,311,70,D,2023-10-11,Thomas Chabot,OTT,CAR,1997-01-30,ID8478469,9750,0,0,0,0,0,0,0,0,,,,,,0
1101,0,0,5,1,0,0,0,,0,0,0,0,0,0,0,-1,799,284,18,RW,2023-10-11,Drake Batherson,OTT,CAR,1998-04-27,ID8480208,9298,0,0,0,0,0,0,0,0,,,,,,0
808,0,0,3,4,0,0,0,50.0,6,12,0,0,0,0,0,1,630,7,171,C,2023-10-11,Rourke Chartier,OTT,CAR,1996-04-03,ID8478078,10052,0,0,0,0,0,0,0,0,,,,,,0
872,0,0,3,0,0,0,0,0.0,0,1,0,1,0,0,0,0,694,178,0,LW,2023-10-11,Dominik Kubalik,OTT,CAR,1995-08-21,ID8477330,10278,0,0,0,0,0,0,0,0,,,,,,0
1252,0,0,1,2,0,0,0,,0,0,0,1,0,0,5,-3,1068,165,19,D,2023-10-11,Jakob Chychrun,OTT,CAR,1998-03-31,ID8479345,9325,0,0,0,0,0,0,0,0,,,,,,0
0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,N/A,2023-10-11,Zack MacEwen,OTT,CAR,1996-07-08,ID8479772,9956,0,0,0,0,0,0,0,0,,,,,,0
1072,1,1,1,0,0,0,0,50.0,1,2,1,0,0,1,2,1,691,21,360,RW,2023-10-11,Mathieu Joseph,OTT,CAR,1997-02-09,ID8478472,9740,0,0,0,0,0,0,0,0,,,,,,0
1199,1,0,0,4,0,0,0,,0,0,1,1,0,0,2,2,960,4,235,D,2023-10-11,Artem Zub,OTT,CAR,1995-10-03,ID8482245,10235,0,0,0,0,0,0,0,0,,,,,,0
453,0,0,0,0,0,0,2,72.73,8,11,0,0,0,0,1,-1,420,0,33,C,2023-10-11,Mark Kastelic,OTT,CAR,1999-03-11,ID8480355,8980,0,0,0,0,0,0,0,0,,,,,,0
